year,district_id,cpr,cpr_num,inside_elections,inside_elections_num,crystal_ball,crystal_ball_num,avg
2012,FL06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,FL07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,FL08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,FL09,Likely Democratic,2,Solid Republican,7,Solid Republican,7,5.333333333
2012,FL10,Lean Republican,5,Lean Republican,5,Lean Republican,5,5
2012,FL11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,FL12,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,FL13,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,FL14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,FL15,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,FL16,Likely Republican,6,Likely Republican,6,Likely Republican,6,6
2012,FL17,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,FL18,Tossup,4,Tilt Republican,4.5,Lean Republican,5,4.5
2012,FL19,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,FL20,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,FL21,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,FL22,Likely Democratic,2,Likely Democratic,2,Lean Democratic,3,2.333333333
2012,FL23,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,FL24,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,FL25,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,FL26,Lean Democratic,3,Lean Democratic,3,Lean Democratic,3,3
2012,FL27,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,GA01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,GA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,GA03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,GA04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,GA05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,GA06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,GA07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,GA08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,GA09,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,GA10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,GA11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,GA12,Tossup,4,Tilt Democratic,3.5,Lean Republican,5,4.166666667
2012,GA13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,GA14,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,HI01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,HI02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,IA01,Likely Democratic,2,Solid Democratic,1,Likely Democratic,2,1.666666667
2012,IA02,Likely Democratic,2,Likely Democratic,2,Lean Democratic,3,2.333333333
2012,IA03,Lean Republican,5,Tilt Republican,4.5,Lean Republican,5,4.833333333
2012,IA04,Lean Republican,5,Tilt Republican,4.5,Lean Republican,5,4.833333333
2012,ID01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,ID02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,IL01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,IL02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,IL03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,IL04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,IL05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,IL06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,IL07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,IL08,Likely Democratic,2,Likely Democratic,2,Lean Democratic,3,2.333333333
2012,IL09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,IL10,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2012,IL11,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2012,IL12,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2012,IL13,Solid Republican,7,Tossup,4,Lean Democratic,3,4.666666667
2012,IL14,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,IL15,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,IL16,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,IL17,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2012,IL18,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,IN01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,IN02,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2012,IN03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,IN04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,IN05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,IN06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,IN07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,IN08,Lean Republican,5,Likely Republican,6,Lean Republican,5,5.333333333
2012,IN09,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,KS01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,KS02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,KS03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,KS04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,KY01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,KY02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,KY03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,KY04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,KY05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,KY06,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2012,LA01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,LA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,LA03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,LA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,LA05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,LA06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MA01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MA03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MA04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MA05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MA06,Lean Republican,5,Lean Republican,5,Lean Republican,5,5
2012,MA07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MA08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MA09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MD01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MD02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MD03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MD04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MD05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MD06,Likely Democratic,2,Likely Democratic,2,Likely Democratic,2,2
2012,MD07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MD08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,ME01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,ME02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MI01,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2012,MI02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MI03,Likely Republican,6,Solid Republican,7,Lean Republican,5,6
2012,MI04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MI05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MI06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MI07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MI08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MI09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MI10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MI11,Lean Republican,5,Lean Republican,5,Likely Republican,6,5.333333333
2012,MI12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MI13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MI14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MN01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MN02,Solid Republican,7,Solid Republican,7,Likely Republican,6,6.666666667
2012,MN03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MN04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MN05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MN06,Solid Republican,7,Lean Republican,5,Likely Republican,6,6
2012,MN07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MN08,Solid Democratic,1,Tossup,4,Lean Democratic,3,2.666666667
2012,MO01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MO02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MO03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MO04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MO05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MO06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MO07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MO08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MS01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MS02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,MS03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MS04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,MT00,Solid Republican,7,Solid Republican,7,Likely Republican,6,6.666666667
2012,NC01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NC02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NC03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NC04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NC05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NC06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NC07,Solid Republican,7,Tossup,4,Lean Democratic,3,4.666666667
2012,NC08,Solid Republican,7,Likely Republican,6,Likely Republican,6,6.333333333
2012,NC09,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NC10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NC11,Solid Republican,7,Likely Republican,6,Likely Republican,6,6.333333333
2012,NC12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NC13,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,ND00,Solid Republican,7,Solid Republican,7,Likely Republican,6,6.666666667
2012,NE01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NE02,Likely Republican,6,Solid Republican,7,Solid Republican,7,6.666666667
2012,NE03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NH01,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2012,NH02,Lean Democratic,3,Tossup,4,Lean Democratic,3,3.333333333
2012,NJ01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NJ02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NJ03,Lean Republican,5,Likely Republican,6,Likely Republican,6,5.666666667
2012,NJ04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NJ05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NJ06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NJ07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NJ08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NJ09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NJ10,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NJ11,Likely Republican,6,Likely Republican,6,Likely Republican,6,6
2012,NJ12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NM01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NM02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NM03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NV01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NV02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NV03,Lean Republican,5,Lean Republican,5,Solid Republican,7,5.666666667
2012,NV04,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2012,NY01,Lean Democratic,3,Tilt Democratic,3.5,Lean Democratic,3,3.166666667
2012,NY02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NY03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY10,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY11,Solid Republican,7,Lean Republican,5,Likely Republican,6,6
2012,NY12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY15,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY16,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY17,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY18,Tossup,4,Tilt Republican,4.5,Lean Republican,5,4.5
2012,NY19,Solid Republican,7,Tilt Republican,4.5,Lean Republican,5,5.5
2012,NY20,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY21,Lean Democratic,3,Solid Democratic,1,Lean Democratic,3,2.333333333
2012,NY22,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NY23,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,NY24,Lean Democratic,3,Tilt Democratic,3.5,Lean Democratic,3,3.166666667
2012,NY25,Likely Democratic,2,Likely Democratic,2,Lean Democratic,3,2.333333333
2012,NY26,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,NY27,Lean Republican,5,Tilt Republican,4.5,Lean Republican,5,4.833333333
2012,OH01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,OH02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,OH03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,OH04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,OH05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,OH06,Tossup,4,Lean Republican,5,Lean Republican,5,4.666666667
2012,OH07,Likely Republican,6,Solid Republican,7,Solid Republican,7,6.666666667
2012,OH08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,OH09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,OH10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,OH11,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,OH12,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,OH13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,OH14,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,OH15,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,OH16,Lean Republican,5,Tilt Republican,4.5,Lean Democratic,3,4.166666667
2012,OK01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,OK02,Likely Republican,6,Solid Republican,7,Lean Republican,5,6
2012,OK03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,OK04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,OK05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,OR01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,OR02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,OR03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,OR04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,OR05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,PA01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,PA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,PA03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,PA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,PA05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,PA06,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2012,PA07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,PA08,Lean Republican,5,Likely Republican,6,Likely Republican,6,5.666666667
2012,PA09,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,PA10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,PA11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,PA12,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2012,PA13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,PA14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,PA15,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,PA16,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,PA17,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,PA18,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,RI01,Tossup,4,Tilt Democratic,3.5,Lean Democratic,3,3.5
2012,RI02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,SC01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,SC02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,SC03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,SC04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,SC05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,SC06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,SC07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,SD00,Likely Republican,6,Likely Republican,6,Likely Republican,6,6
2012,TN01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TN02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TN03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TN04,Tossup,4,Tilt Republican,4.5,Likely Republican,6,4.833333333
2012,TN05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,TN06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TN07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TN08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TN09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,TX01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,TX10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX12,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX13,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX14,Lean Republican,5,Lean Republican,5,Likely Republican,6,5.333333333
2012,TX15,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,TX16,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,TX17,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX18,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,TX19,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX20,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,TX21,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX22,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX23,Tossup,4,Tilt Republican,4.5,Lean Republican,5,4.5
2012,TX24,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX25,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX26,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX27,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX28,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,TX29,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,TX30,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,TX31,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX32,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,TX33,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,TX34,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,TX35,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,TX36,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,UT01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,UT02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,UT03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,UT04,Lean Republican,5,Tilt Republican,4.5,Lean Republican,5,4.833333333
2012,VA01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,VA02,Likely Republican,6,Likely Republican,6,Solid Republican,7,6.333333333
2012,VA03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,VA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,VA05,Solid Republican,7,Solid Republican,7,Likely Republican,6,6.666666667
2012,VA06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,VA07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,VA08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,VA09,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,VA10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,VA11,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,VT00,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,WA01,Lean Democratic,3,Lean Democratic,3,Likely Democratic,2,2.666666667
2012,WA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,WA03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,WA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,WA05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,WA06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,WA07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,WA08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,WA09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,WA10,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,WI01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,WI02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,WI03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,WI04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,WI05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,WI06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,WI07,Lean Republican,5,Lean Republican,5,Lean Republican,5,5
2012,WI08,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2012,WV01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,WV02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,WV03,Likely Democratic,2,Solid Democratic,1,Likely Democratic,2,1.666666667
2012,WY00,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
